dt,Базовый индекс потребительских цен на товары и услуги,Ключевая ставка,Price,istest,"Концентрат коксующегося угля_Россия марка ОС FCA руб./т, без НДС","Лом_HMS 1/2 80:20, FOB EC Роттердам, $/т","Лом_3А, РФ CPT ж/д Южный ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Сибирский ФО, руб./т, без НДС","Лом_3А, РФ CPT ж/д Центральный ФО, руб./т, без НДС","ЖРС_Китай Iron ore fines Fe 62%, CFR","Чугун_CFR Италия, $/т","Концентрат коксующегося угля_Россия марка КО FCA руб./т, без НДС","ЖРС_Российские окатыши Fe 62-65,5%, SiO2 5,8-8,65, DAP Забайкальск-Манжули, $/т","Лом_3А, РФ CPT авто Центральный ФО, руб./т, без НДС","Лом_3А, РФ CPT авто Уральский ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, FOB США Восток, $/т","Лом_3А, FOB РФ Черное море, $/т","Чугун_FOB Бразилия Север, $/т","Лом_3А, РФ CPT авто Южный ФО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR ЮВА, $/т","Концентрат коксующегося угля_Россия марка КС FCA руб./т, без НДС","Лом_Б26 легированный (Ni 9,3%), РФ CPT, руб./т, без НДС","ГБЖ_Россия, FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д респ. Татарстан, руб./т, без НДС","Чугун_FOB Бразилия Юг, $/т","ЖРС_Российский концентрат Fe 62,5-67,5%, SiO2 0,78-8,51, сухой вес, DAP Забайкальск-Манжули, $/т","Концентрат коксующегося угля_Россия марка К и смеси марок К, КО FCA руб./т, без НДС","Чугун_FOB Россия Дальневосточные порты, $/т","Кокс_Россия Урал Сибирь +25, FCA руб./т., без НДС","Лом_3А, РФ FCA ж/д Московский регион, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж+ГЖ FCA руб./т, без НДС","Чугун_FOB Россия Черное море, $/т","Лом_3А, РФ FCA ж/д Кемеровская обл, руб./т, без НДС","ЖРС_Россия аглоруда Fe 52-60%, FCA руб./т, без НДС","ЖРС_Россия концентрат Fe 64-68%, FCA руб./т, без НДС","Чугун_Россия, FCA руб./т, без НДС","Концентрат коксующегося угля_HCC Австралия, $/t FOB","ЖРС_Россия окатыши Fe 62-65,5% FCA руб./т, без НДС","ГБЖ_CFR Италия, $/т","Лом_3А, РФ CPT ж/д Уральский ФО, руб./т, без НДС","Концентрат коксующегося угля_Россия марка Ж FCA руб./т, без НДС","Чугун_CFR Западная Европа, $/т","Лом_3А, РФ FCA ж/д Челябинская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д ХМАО, руб./т, без НДС","Лом_HMS 1/2 80:20, CFR Турция, $/т","Чугун_CFR Китай, $/т","Лом_3А, РФ FCA ж/д Самарская обл, руб./т, без НДС","Концентрат коксующегося угля_Средняя шихта Россия FCA руб./т, без НДС","Концентрат коксующегося угля_Россия марка ГЖ FCA руб./т, без НДС","Лом_3А, РФ FCA ж/д Нижегородская обл, руб./т, без НДС","Чугун_CFR NOLA США, $/т","Лом_3А, РФ FCA ж/д Новосибирская обл, руб./т, без НДС","Лом_3А, РФ FCA ж/д Свердловская обл, руб./т, без НДС","Чугун_CFR Турция, $/т","ЖРС_Средневзвешенная цена окатыши Fe 62-65,5%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена концентрат Fe 64-68%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена аглоруда Fe 52-60%, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в аглоруде, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в концентрате, Россия FCA руб./т, без НДС","ЖРС_Средневзвешенная цена за 1 % Fe в окатыши, Россия FCA руб./т, без НДС","ЖРС_Украинский концентрат Fe 65-68%,  DAP граница Украины с Европой,  $/т","ЖРС_Украинские окатыши Fe 65-66%, DAP граница Украины с Европой,  $/т"
2021-04-05,100.82,4.5,53500.0,0.0,8600.0,393.0,28804.0,27524.0,28998.0,167.0,556.0,7150.0,201.5,27450.0,27950.0,400.0,390.0,510.0,28000.0,442.0,6250.0,90000.0,16855.409836065573,27728.0,425.0,155.5,9500.0,525.0,21850.0,27967.0,8475.0,545.0,15800.0,4550.0,10375.0,37600.0,138.0,12825.0,425.0,29311.0,7800.0,490.0,19400.0,16566.0,428.0,547.5,16993.0,7870.0,6650.0,0.0,549.0,0.0,18353.0,563.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0
2021-04-12,100.82,4.5,54500.0,0.0,8600.0,398.0,28948.0,27737.0,28730.0,171.0,558.5,7150.0,205.5,27450.0,27950.0,407.0,392.0,520.0,28000.0,455.0,6250.0,90000.0,16850.04098360656,27676.0,425.0,159.5,9500.0,525.0,21850.0,27727.0,8475.0,550.0,15800.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29418.0,7800.0,490.0,19400.0,16566.0,431.0,547.5,16993.0,7870.0,6650.0,0.0,567.5,0.0,18353.0,562.5,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0
2021-04-19,100.82,4.5,58500.0,0.0,8600.0,395.0,28798.0,27700.0,28318.0,175.0,570.0,7150.0,210.0,27450.0,27950.0,405.0,388.0,540.0,28000.0,460.0,6250.0,90000.0,16844.67213114754,27420.0,425.0,158.5,9500.0,525.0,21850.0,27434.0,8475.0,550.0,15800.0,4550.0,10375.0,37600.0,138.0,12825.0,427.5,29405.0,7800.0,490.0,19400.0,16566.0,428.0,547.5,16993.0,7870.0,6650.0,0.0,572.5,0.0,18353.0,563.0,11388.0,9677.0,4524.0,71.0,147.0,182.0,169.0,195.0
2021-04-26,100.82,5.0,60500.0,0.0,8600.0,395.0,28571.0,27709.0,27879.0,185.0,574.0,7150.0,219.0,27450.0,27950.0,407.0,388.0,540.0,28000.0,456.0,6250.0,90000.0,16839.303278688523,27481.0,425.0,160.0,9500.0,525.0,21850.0,26981.0,8475.0,565.0,15800.0,4550.0,10375.0,37600.0,138.0,12825.0,431.5,29309.0,7800.0,490.0,19400.0,16566.0,425.0,547.5,16993.0,7870.0,6650.0,0.0,572.5,0.0,18353.0,580.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5
2021-05-03,100.82,5.0,62500.0,0.0,8600.0,405.0,28138.0,27722.0,27484.0,191.0,581.0,7150.0,228.0,27450.0,27950.0,415.0,400.0,560.0,28000.0,466.0,6250.0,90000.0,16833.93442622951,27325.0,425.0,166.0,9500.0,525.0,21850.0,26450.0,8475.0,580.0,15800.0,4550.0,10375.0,37600.0,138.0,12825.0,440.0,29031.0,7800.0,490.0,19400.0,16566.0,438.0,572.5,16993.0,7870.0,6650.0,0.0,577.5,0.0,18353.0,590.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5
2021-05-10,100.82,5.0,63500.0,0.0,8600.0,437.0,27905.0,27700.0,27155.0,197.0,607.5,7150.0,233.0,27450.0,27950.0,445.0,432.0,590.0,28000.0,471.0,6250.0,90000.0,16828.56557377049,27092.0,425.0,172.0,9500.0,525.0,22250.0,26104.0,8475.0,600.0,15800.0,4675.0,10050.0,37600.0,140.0,14025.0,462.5,28821.0,7800.0,490.0,19400.0,16566.0,470.0,595.0,16993.0,7870.0,6650.0,0.0,617.5,0.0,18353.0,613.5,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5
2021-05-17,100.82,5.0,67000.0,0.0,8600.0,471.0,27865.0,27883.0,27257.0,225.0,672.5,7150.0,256.0,27450.0,27950.0,480.0,467.0,630.0,28000.0,525.0,6250.0,90000.0,16823.196721311477,27165.0,425.0,200.0,9500.0,525.0,22250.0,26160.0,8475.0,660.0,15800.0,4675.0,10050.0,37600.0,149.0,14025.0,497.5,29010.0,7800.0,490.0,19400.0,16566.0,503.0,652.5,16993.0,7870.0,6650.0,0.0,655.0,0.0,18353.0,665.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5
2021-05-24,100.82,5.0,71900.0,0.0,8600.0,473.0,28524.0,28571.0,27865.0,213.0,675.0,7150.0,244.0,27450.0,27950.0,482.0,470.0,630.0,28000.0,535.0,6250.0,90000.0,16817.82786885246,27588.0,425.0,188.0,9500.0,525.0,22250.0,26709.0,8475.0,640.0,15800.0,4675.0,10050.0,37600.0,165.0,14025.0,500.0,29303.0,7800.0,490.0,19400.0,16566.0,507.0,665.0,16993.0,7870.0,6650.0,0.0,657.5,0.0,18353.0,670.0,12736.0,10537.0,4439.0,70.0,160.0,205.0,183.5,222.5
2021-05-31,100.82,5.0,71900.0,0.0,8600.0,475.0,29326.0,28883.0,28807.0,189.0,672.5,7150.0,224.0,27450.0,27950.0,483.0,475.0,630.0,28000.0,518.0,6250.0,90000.0,16812.45901639344,28134.0,425.0,164.0,9500.0,525.0,22250.0,27659.0,8475.0,640.0,15800.0,4675.0,10050.0,37600.0,180.0,14025.0,506.0,29809.0,7800.0,490.0,19400.0,16566.0,510.0,635.0,16993.0,7870.0,6650.0,0.0,657.5,0.0,18353.0,667.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5
2021-06-07,100.82,5.0,72500.0,0.0,8600.0,468.0,29672.0,28805.0,29278.0,207.0,662.5,7150.0,241.0,27450.0,27950.0,478.0,468.0,620.0,28000.0,508.0,6250.0,90000.0,16807.090163934427,28352.0,425.0,182.0,9500.0,525.0,24750.0,28162.0,8475.0,635.0,15800.0,5390.0,12000.0,38350.0,190.0,16750.0,501.5,30160.0,7800.0,490.0,19400.0,16566.0,503.0,635.0,16993.0,7870.0,6650.0,0.0,652.5,0.0,18353.0,660.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5
2021-06-14,100.82,5.0,74000.0,0.0,8600.0,469.0,29561.0,28242.0,29330.0,213.0,656.0,7150.0,246.0,27450.0,27950.0,475.0,469.0,630.0,28000.0,515.0,6250.0,90000.0,16801.72131147541,28373.0,425.0,187.0,9500.0,525.0,24750.0,28260.0,8475.0,635.0,15800.0,5390.0,12000.0,38350.0,196.0,16750.0,520.0,30148.0,7800.0,490.0,19400.0,16566.0,504.0,635.0,16993.0,7870.0,6650.0,0.0,669.5,0.0,18353.0,653.5,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5
2021-06-21,100.82,5.5,74000.0,0.0,8600.0,463.0,29375.0,27722.0,29190.0,219.0,661.5,7150.0,253.0,27450.0,27950.0,461.0,465.0,630.0,28000.0,515.0,6250.0,90000.0,16796.352459016394,28202.0,425.0,192.0,9500.0,525.0,24750.0,28003.0,8475.0,640.0,15800.0,5390.0,12000.0,38350.0,201.0,16750.0,520.0,30128.0,7800.0,490.0,19400.0,16566.0,500.0,635.0,16993.0,7870.0,6650.0,0.0,657.5,0.0,18353.0,658.0,13956.0,10279.0,4420.0,72.0,158.0,224.0,204.0,248.5
2021-06-28,100.82,5.5,74000.0,0.0,8600.0,457.0,29065.0,26673.0,28969.0,214.0,655.0,7150.0,250.0,27450.0,27950.0,459.0,462.0,615.0,28000.0,513.0,6250.0,90000.0,16790.983606557376,27807.0,425.0,187.0,9500.0,525.0,24750.0,27679.0,8475.0,605.0,15800.0,5390.0,12000.0,38350.0,211.0,16750.0,517.5,30111.0,7800.0,490.0,19400.0,16566.0,497.0,635.0,16993.0,7870.0,6650.0,0.0,642.5,0.0,18353.0,652.5,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0
2021-07-05,100.82,5.5,74000.0,0.0,11800.0,456.0,27776.0,25813.0,27889.0,218.0,660.0,10500.0,259.0,27450.0,27950.0,459.0,460.0,615.0,28000.0,518.0,9500.0,90000.0,16785.614754098362,26924.0,425.0,191.0,14500.0,525.0,28500.0,26892.0,10150.0,600.0,15800.0,5475.0,12090.0,42500.0,220.0,16450.0,517.5,29662.0,10800.0,490.0,19400.0,16566.0,498.0,635.0,16993.0,10930.0,9500.0,0.0,641.5,0.0,18353.0,670.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0
2021-07-12,100.82,5.5,73500.0,0.0,11800.0,453.0,26909.0,25816.0,27063.0,220.0,662.5,10500.0,260.0,27450.0,27950.0,457.0,458.0,615.0,28000.0,518.0,9500.0,90000.0,16780.245901639344,26257.0,425.0,193.0,14500.0,525.0,28500.0,25966.0,10150.0,585.0,15800.0,5475.0,12090.0,42500.0,227.0,16450.0,512.5,28463.0,10800.0,490.0,19400.0,16566.0,496.0,627.5,16993.0,10930.0,9500.0,0.0,625.0,0.0,18353.0,667.5,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0
2021-07-19,100.82,5.5,72500.0,0.0,11800.0,441.0,26080.0,25855.0,25804.0,220.0,658.5,10500.0,255.0,27450.0,27950.0,448.0,448.0,615.0,28000.0,508.0,9500.0,90000.0,16774.877049180326,25358.0,425.0,193.0,14500.0,525.0,28500.0,24734.0,10150.0,605.0,15800.0,5475.0,12090.0,42500.0,233.0,16450.0,495.0,27589.0,10800.0,490.0,19400.0,16566.0,486.0,627.5,16993.0,10930.0,9500.0,0.0,632.5,0.0,18353.0,645.0,16293.0,12288.0,5231.0,82.0,188.0,262.0,218.0,265.0
2021-07-26,100.82,6.5,71500.0,0.0,11800.0,437.0,26272.0,24580.0,26161.0,209.0,655.0,10500.0,241.0,27450.0,27950.0,445.0,440.0,605.0,28000.0,508.0,9500.0,90000.0,16769.508196721312,24725.0,425.0,182.0,14500.0,525.0,28500.0,24714.0,10150.0,608.0,15800.0,5475.0,12090.0,42500.0,236.0,16450.0,487.5,26726.0,10800.0,490.0,19400.0,16566.0,480.0,585.0,16993.0,10930.0,9500.0,0.0,632.5,0.0,18353.0,637.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0
2021-08-02,100.82,6.5,69500.0,0.0,11800.0,430.0,26890.0,23645.0,26351.0,196.0,647.5,10500.0,222.0,27450.0,27950.0,439.0,427.0,570.0,28000.0,503.0,9500.0,90000.0,16764.139344262294,24886.0,425.0,169.0,14500.0,525.0,28500.0,25089.0,10150.0,590.0,15800.0,5475.0,12090.0,42500.0,240.0,16450.0,482.5,26656.0,10800.0,490.0,19400.0,16566.0,472.0,585.0,16993.0,10930.0,9500.0,0.0,607.5,0.0,18353.0,635.0,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0
2021-08-09,100.82,6.5,66000.0,0.0,11800.0,424.0,27101.0,24491.0,26706.0,178.0,605.0,10500.0,199.0,27450.0,27950.0,424.0,417.0,550.0,28000.0,500.0,9500.0,90000.0,16758.77049180328,25215.0,425.0,151.0,14500.0,525.0,28500.0,25589.0,10150.0,565.0,15800.0,5750.0,12715.0,42500.0,245.0,17750.0,472.5,26812.0,10800.0,490.0,19400.0,16566.0,464.0,575.0,16993.0,10930.0,9500.0,0.0,587.5,0.0,18353.0,592.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0
2021-08-16,100.82,6.5,65000.0,0.0,11800.0,415.0,27849.0,24489.0,27356.0,163.0,577.5,10500.0,181.0,27450.0,27950.0,421.0,410.0,540.0,28000.0,495.0,9500.0,90000.0,16753.40163934426,25672.0,425.0,137.0,14500.0,525.0,28500.0,26472.0,10150.0,540.0,15800.0,5750.0,12715.0,42500.0,252.0,17750.0,462.5,26824.0,10800.0,490.0,19400.0,16566.0,457.0,555.0,16993.0,10930.0,9500.0,0.0,586.0,0.0,18353.0,577.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0
2021-08-23,100.82,6.5,63500.0,0.0,11800.0,410.0,27941.0,24136.0,27394.0,149.0,567.5,10500.0,167.0,27450.0,27950.0,415.0,400.0,500.0,28000.0,500.0,9500.0,90000.0,16748.032786885247,26077.0,425.0,123.0,14500.0,525.0,28500.0,26514.0,10150.0,500.0,15800.0,5750.0,12715.0,42500.0,261.0,17750.0,452.5,26890.0,10800.0,490.0,19400.0,16566.0,452.0,545.0,16993.0,10930.0,9500.0,0.0,562.5,0.0,18353.0,562.5,16162.0,12403.0,5313.0,87.0,187.0,260.0,211.0,268.0
2021-08-30,100.82,6.5,62000.0,0.0,11800.0,406.0,28185.0,24175.0,27420.0,149.0,552.5,10500.0,163.0,27450.0,27950.0,413.0,396.0,485.0,28000.0,500.0,9500.0,90000.0,16742.66393442623,25998.0,425.0,123.0,14500.0,525.0,28500.0,26654.0,10150.0,500.0,15800.0,5750.0,12715.0,42500.0,280.0,17750.0,447.5,26960.0,10800.0,490.0,19400.0,16566.0,448.0,535.0,16993.0,10930.0,9500.0,0.0,531.0,0.0,18353.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5
2021-09-06,100.82,6.5,59000.0,0.0,11800.0,405.0,28241.0,24250.0,27418.0,148.0,498.5,10500.0,160.0,27450.0,27950.0,413.0,394.0,480.0,28000.0,483.0,9500.0,90000.0,16737.29508196721,25879.0,425.0,122.0,14500.0,525.0,28500.0,26541.0,10150.0,505.0,15800.0,4675.0,10365.0,40000.0,306.0,15600.0,445.5,27339.0,10800.0,490.0,19400.0,16566.0,446.0,535.0,16993.0,10930.0,9500.0,0.0,531.0,0.0,18353.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5
2021-09-13,100.82,6.75,56500.0,0.0,11800.0,401.0,28233.0,24106.0,27219.0,132.0,500.0,10500.0,146.0,27450.0,27950.0,409.0,390.0,480.0,28000.0,483.0,9500.0,90000.0,16731.926229508197,25793.0,425.0,106.0,14500.0,525.0,28500.0,26413.0,10150.0,470.0,15800.0,4675.0,10365.0,40000.0,349.0,15600.0,442.5,27259.0,10800.0,490.0,19400.0,16566.0,443.0,542.5,16993.0,10930.0,9500.0,0.0,531.0,0.0,18353.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5
2021-09-20,100.82,6.75,55000.0,0.0,11800.0,392.0,27854.0,24607.0,26724.0,113.0,501.5,10500.0,136.0,27450.0,27950.0,405.0,386.0,480.0,28000.0,498.0,9500.0,90000.0,16726.55737704918,25523.0,425.0,88.0,14500.0,525.0,28500.0,26108.0,10150.0,475.0,15800.0,4675.0,10365.0,40000.0,407.0,15600.0,441.0,26988.0,10800.0,490.0,19400.0,16566.0,439.0,547.5,16993.0,10930.0,9500.0,0.0,530.0,0.0,18353.0,537.5,17343.0,12649.0,5581.0,97.0,192.0,278.0,153.0,211.5
2021-09-27,100.82,6.75,54000.0,0.0,11800.0,388.0,27166.0,24138.0,26251.0,103.0,497.5,10500.0,135.0,27450.0,27950.0,401.0,386.0,470.0,28000.0,500.0,9500.0,90000.0,16721.188524590165,25059.0,425.0,78.0,14500.0,525.0,28500.0,25488.0,10150.0,498.0,15800.0,4675.0,10365.0,40000.0,447.0,15600.0,441.0,26703.0,10800.0,490.0,19400.0,16566.0,438.0,550.0,16993.0,10930.0,9500.0,0.0,535.0,0.0,18353.0,532.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5
2021-10-04,100.82,6.75,56800.0,0.0,11800.0,385.0,26784.0,23908.0,25750.0,116.0,550.0,10500.0,152.0,27450.0,27950.0,398.0,386.0,470.0,28000.0,500.0,9500.0,90000.0,16715.819672131147,24722.0,425.0,91.0,14500.0,525.0,28500.0,25050.0,10150.0,478.0,15800.0,4675.0,10365.0,40000.0,448.0,15600.0,437.5,26496.0,10800.0,490.0,19400.0,16566.0,435.0,550.0,16993.0,10930.0,9500.0,0.0,535.5,0.0,18353.0,534.0,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5
2021-10-11,100.82,6.75,59000.0,0.0,21250.0,397.0,26523.0,24028.0,25604.0,119.0,557.5,19000.0,158.0,27450.0,27950.0,410.0,402.0,485.0,28000.0,508.0,16350.0,90000.0,16710.450819672133,24681.0,425.0,94.0,26000.0,525.0,40500.0,24896.0,17500.0,500.0,15800.0,3585.0,7650.0,38500.0,449.0,13300.0,452.5,26474.0,21250.0,490.0,19400.0,16566.0,449.0,557.5,16993.0,19510.0,17000.0,0.0,532.5,0.0,18353.0,557.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5
2021-10-18,100.82,6.75,64000.0,0.0,21250.0,427.0,26086.0,24275.0,25157.0,128.0,562.5,19000.0,180.0,27450.0,27950.0,436.0,432.0,500.0,28000.0,528.0,16350.0,90000.0,16705.081967213115,24534.0,425.0,114.5,26000.0,525.0,40500.0,24515.0,17500.0,515.0,15800.0,3585.0,7650.0,38500.0,455.0,13300.0,473.5,26537.0,21250.0,490.0,19400.0,16566.0,480.0,567.5,16993.0,19510.0,17000.0,0.0,545.0,0.0,18353.0,565.0,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5
2021-10-25,100.82,7.5,73000.0,0.0,21250.0,448.0,26593.0,24629.0,25936.0,122.0,577.5,19000.0,179.0,27450.0,27950.0,450.0,451.0,510.0,28000.0,544.0,16350.0,90000.0,16699.713114754097,25363.0,425.0,109.5,26000.0,525.0,40500.0,25359.0,17500.0,540.0,15800.0,3585.0,7650.0,38500.0,455.0,13300.0,493.5,27467.0,21250.0,490.0,19400.0,16566.0,500.0,567.5,16993.0,19510.0,17000.0,0.0,555.0,0.0,18353.0,577.5,15503.0,10349.0,4482.0,81.0,159.0,249.0,107.0,163.5
2021-11-01,100.82,7.5,77000.0,0.0,21250.0,446.0,27708.0,24737.0,27341.0,116.0,577.5,19000.0,177.0,27450.0,27950.0,450.0,450.0,515.0,28000.0,550.0,16350.0,90000.0,16694.344262295082,26648.0,425.0,103.5,26000.0,525.0,40500.0,26592.0,17500.0,545.0,15800.0,3585.0,7650.0,38500.0,456.0,13300.0,493.5,28334.0,21250.0,490.0,19400.0,16566.0,501.0,552.5,16993.0,19510.0,17000.0,0.0,572.5,0.0,18353.0,580.0,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0
2021-11-08,100.82,7.5,79000.0,0.0,22750.0,441.0,28831.0,24893.0,28389.0,98.0,580.0,19000.0,161.0,27450.0,27950.0,453.0,446.0,510.0,28000.0,541.0,16350.0,90000.0,16688.975409836065,27498.0,425.0,85.5,26000.0,525.0,42500.0,27446.0,17500.0,530.0,15800.0,3140.0,6125.0,39250.0,459.0,10550.0,492.5,28778.0,21250.0,490.0,19400.0,16566.0,497.0,542.5,16993.0,19630.0,17000.0,0.0,565.0,0.0,18353.0,577.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0
2021-11-15,100.82,7.5,78000.0,0.0,22750.0,445.0,29339.0,25638.0,28841.0,92.0,580.0,19000.0,154.0,27450.0,27950.0,456.0,446.0,510.0,28000.0,528.0,16350.0,90000.0,16683.60655737705,28006.0,425.0,82.5,26000.0,525.0,42500.0,28100.0,17500.0,545.0,15800.0,3140.0,6125.0,39250.0,438.0,10550.0,497.5,29351.0,21250.0,490.0,19400.0,16566.0,499.0,542.5,16993.0,19630.0,17000.0,0.0,565.0,0.0,18353.0,582.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0
2021-11-22,100.82,7.5,72500.0,0.0,22750.0,443.0,30104.0,25790.0,29662.0,90.0,579.0,19000.0,148.0,27450.0,27950.0,458.0,444.0,515.0,28000.0,528.0,16350.0,90000.0,16678.237704918032,28584.0,425.0,80.5,26000.0,525.0,42500.0,29015.0,17500.0,540.0,15800.0,3140.0,6125.0,39250.0,392.0,10550.0,497.5,30195.0,21250.0,490.0,19400.0,16566.0,498.0,515.0,16993.0,19630.0,17000.0,0.0,565.0,0.0,18353.0,582.5,12987.0,7857.0,3460.0,68.0,119.0,207.0,105.0,149.0
2021-11-29,100.82,7.5,64000.0,0.0,22750.0,438.0,30914.0,26133.0,30376.0,99.0,572.5,19000.0,146.0,27450.0,27950.0,453.0,438.0,510.0,28000.0,530.0,16350.0,90000.0,16672.868852459018,29414.0,425.0,89.5,26000.0,525.0,42500.0,29906.0,17500.0,520.0,15800.0,3140.0,6125.0,39250.0,346.0,10550.0,492.5,30842.0,21250.0,490.0,19400.0,16566.0,492.0,505.0,16993.0,19630.0,17000.0,0.0,555.0,0.0,18353.0,571.5,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0
2021-12-06,100.82,7.5,61500.0,0.0,20250.0,430.0,31202.0,26178.0,30713.0,100.0,572.5,17000.0,143.0,27450.0,27950.0,445.0,428.0,510.0,28000.0,530.0,15500.0,90000.0,16667.5,29724.0,425.0,89.5,23500.0,525.0,42500.0,30184.0,16500.0,525.0,15800.0,2665.0,5525.0,39250.0,326.0,8950.0,482.5,31083.0,19500.0,490.0,19400.0,16566.0,484.0,500.0,16993.0,18050.0,15250.0,0.0,547.5,0.0,18353.0,560.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0
2021-12-13,100.82,7.5,60500.0,0.0,20250.0,417.0,30750.0,26031.0,30050.0,105.0,557.5,17000.0,152.0,27450.0,27950.0,431.0,415.0,510.0,28000.0,528.0,15500.0,90000.0,16662.131147540982,28958.0,425.0,94.5,23500.0,525.0,42500.0,29578.0,16500.0,515.0,15800.0,2665.0,5525.0,39250.0,337.0,8950.0,467.5,30275.0,19500.0,490.0,19400.0,16566.0,471.0,495.0,16993.0,18050.0,15250.0,0.0,557.0,0.0,18353.0,545.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0
2021-12-20,100.82,8.5,61500.0,0.0,20250.0,414.0,29870.0,25299.0,29447.0,112.0,552.5,17000.0,159.0,27450.0,27950.0,425.0,410.0,505.0,28000.0,520.0,15500.0,90000.0,16656.762295081968,28299.0,425.0,101.5,23500.0,525.0,42500.0,28862.0,16500.0,510.0,15800.0,2665.0,5525.0,39250.0,338.0,8950.0,467.5,29555.0,19500.0,490.0,19400.0,16566.0,467.0,505.0,16993.0,18050.0,15250.0,0.0,550.0,0.0,18353.0,535.0,10753.0,6282.0,3088.0,63.0,96.0,172.0,85.0,137.0
2021-12-27,100.82,8.5,62500.0,0.0,20250.0,416.0,29631.0,24741.0,28941.0,124.0,547.5,17000.0,173.0,27450.0,27950.0,422.0,413.0,505.0,28000.0,512.0,15500.0,90000.0,16651.39344262295,27848.0,425.0,0.0,23500.0,525.0,42500.0,28419.0,16500.0,510.0,15800.0,2665.0,5525.0,39250.0,341.0,8950.0,462.5,29024.0,19500.0,490.0,19400.0,16566.0,461.0,505.0,16993.0,18050.0,15250.0,0.0,550.0,0.0,18353.0,535.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5
2022-01-03,100.82,8.5,63500.0,0.0,20250.0,418.0,29121.0,24326.0,28566.0,118.0,547.5,17000.0,168.5,27450.0,27950.0,424.0,415.0,505.0,28000.0,500.0,15500.0,90000.0,16646.024590163935,27215.0,425.0,107.0,23500.0,525.0,42500.0,27969.0,16500.0,510.0,15800.0,2665.0,5525.0,39250.0,346.0,8950.0,462.5,28407.0,19500.0,490.0,19400.0,16566.0,463.0,505.0,16993.0,18050.0,15250.0,0.0,545.0,0.0,18353.0,535.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5
2022-01-10,100.82,8.5,63500.0,0.0,20250.0,419.0,28826.0,24255.0,28615.0,125.0,540.0,17000.0,170.5,27450.0,27950.0,425.0,416.0,495.0,28000.0,500.0,15500.0,90000.0,16640.655737704918,26977.0,425.0,114.5,23500.0,525.0,42500.0,27830.0,16500.0,500.0,15800.0,2825.0,6575.0,39000.0,353.0,9900.0,462.5,28802.0,19500.0,490.0,19400.0,16566.0,465.0,535.0,16993.0,18050.0,15250.0,0.0,535.0,0.0,18353.0,530.0,9244.0,5901.0,2687.0,55.0,88.0,148.0,106.0,151.5
